course_id,name,institution,average_rating,review_count,knowledge
aboriginal-education,aboriginal worldviews and education,university of toronto,4.545454545454546,66,"Course Name: aboriginal worldviews and education. Institution: university of toronto. Average Rating: 4.55. Number of Reviews: 66. Reviews: this course has great intentions and decent content.but this course is not set up well. the lay out of the course is clunky and full of broken links. i have zero idea how they have a 4.7/5 star rating unless they refuse to publish negative reviews. i have taken a course through coursera before without any issues, but this one needs an overhaul to be worth your time. this course is outdated, material needs to be refreshed. there is no coverage of the inuit and metis - mostly first nation. this course is quite short and does not include any course notes to follow along with the videos. it does contain great information but i do feel the course is somewhat dated (2010) and contains many links to youtube videos but not all of the links still exist. in hind-sight i would not have paid the course fee to do this course. if you are looking for a similar course i highly recommend the indigenous canada course by the university of alberta offered through coursera. very dry and boring class for aboriginal studies. it would've made more sense to be more engaging rather than just predictable, dry historical facts. it would also have made more sense to have an aboriginal professor of the huron nation actually teach the course. since when does a french canadian man empathize with the suffering of aboriginal people?? the information presented in the course was great. i found many of the lectures dragged and at times were repetitive. the thing i found most frustrating was links that did not work or were not there. i was able to search for links to suggested websites and was able to find most of them. this was not a bad course. however, in all honesty, having completed the mooc 'indigenous canada' prior to this demonstrates that this course could be improved in so many ways. the course is worthwhile, please enroll if this is your area of interest. great course information and content ! very interesting ! unfortunately there is a peer graded assignment which 3 classmates must grade. although two of my classmates gave me all passing grades one classmate gave me all 0's and didn't really justify why; which made me have to re submit my assignment. thankfully 3 other amazing classmates saw the quality of my work :) some missing or broken links made accessing some of the material more difficult. while a quick google search was usually sufficient to find what was missing there was one exception, where a free copy of the chapter reading was not readily accessible.the information in the course was quite interesting and i enjoyed the interviews/special guests. i hope you keep up the great work making this kind if education accessible for more canadians. an excellent approach to aboriginal worlviews that provided context and importantly the imapact of intergenerational damage done by the educational policies to aboriginals and the current state of affairs. thoroughly enjoyed the first assignment and the requirement for peer assessment. created accountablility in the course and engagement opportunities. well done. really great introductory course for individuals who are largely unfamiliar with indigenous worldview in canada. for those who have some prior knowledge, it may be too basic but it's always helpful and important to review previous knowledge, so it's a good course for everyone! some of the video's he told us to watch after the intro videos did not appear after the intro video ended. i would rework the order of the video's so that people can watch the video's he talks about right after he introduces them. otherwise, very informative course! really good course, a lot of great content. instead of multiple videos, a summary worksheet would be beneficial as well as check-ins to see that you are understanding all the material. overall, i enjoyed and have recommended to colleagues and friends. i loved all the learnings and teachings in this course! i recommend it. it is really a 5-star course, but i am giving it 4 because of the missing links. otherwise a great course, i am happy i took it! pretty interesting class! sometimes it seems like the lectures go on longer than they have to, to get its point across, but still well worth it!! would like note to read as opposed to all lectures, would allow me to work on the course around my teaching times more easily. i now have an appreciation for the experiences of aboriginal people. this course was an eye-opener. great course. there were parts that were a bit dry, but overall, a wonderful experience ! super helpful. great new perspective on teaching indigenous ways of knowing. lots of good info. always wondered what canada called their natives. i didn't want this course to end, and i guess it's up to me know to keep the learning going. it was very timely to learn indigenous world views around food resiliency, cooperation, respect for the land and all our relations during the pandemic when we are now seeing the issues around some of the systems we have in place that came about due to the privi"
access-control-sscp,access controls,(isc)²,4.294117647058823,34,"Course Name: access controls. Institution: (isc)². Average Rating: 4.29. Number of Reviews: 34. Reviews: i experienced following problems with the coursea. not only its poor in terms of value-to-money, its also not so worth in terms of value-to-timeb. in videos about 25-30% content is just general/non-technical/not-useful talk.things like""you need to know this as sscp professionals...""repeating the content and just reading out whats on slidec. there is no real link between notes and videos, sometimes they are totally not related and the notes talk about topics out of blue (for eg windows server concepts after kerberos videos)d. the expected times on notes are always 10 mins irrespective of complexity and contents of the notese. the mid video quiz expects you to enter the 3-4 points answers as it is with case and order to be correctf. notes for some complex concepts could be better explained with diagrams and flows instead of bullet points. based on the week 6 essay section soley, which i found immensely frustating and frankly pointless. i did not pay good money for a course to interpret the answers of other candidates, or second guess the vagueness of the english language as demonstrated by the person setting the questions. my time is precious. the language used in the questions was vague and from the 2 essays i marked this was proven correct. completely open to interpretation. the scenario given was itself pointless, becuase one the answer basically implied provde a dump of all controls. the answer to another can only have been on the basis of some assumption in the question setters mind and you had a 50/50 chance of guessing it rightthe approach is, in my view, a lazy cop-out on the part of coursera / isc. multi-choice is far better for online course where there is no instructor in the room to ask questons or seek clarity.in addition there is no way to contact anyone in coursera. coursera is faceless. out of date. there is a book that they reference that isn't given. spelling mistakes on quizzes. the moving background behind the instructor is very distracting. there isn't much instruction given for the assignment in week six and it seems that none of the staff/instructors ever respond to questions. this course is, in my opinion, not really very good at all. mistakes are common, the pop quizzes are very much phoned in, with the format of many questions being copied-and-pasted from the reading material or video transcripts, but restructured to form a question as quickly as possible. the peer review marking sheet itself had several mistakes, too. overall, it seems that the course did not get even a single ""editing pass"" or any form of qa.crucially though, i finished it feeling that i had absolutely zero chance of passing the access control related portion of the sscp exam, and that i will need to purchase some books and rely on those heavily to get through the exam - and that really defeats the object of paying extra for a course like this. we've paid for it now, so i'm really hoping that the next module is an improvement over this one. it is extremely inconvenient that i am unable to move between courses at my own pace. i have finished one course and would like to move on in the sscp program, but i am unable to. this course is a good introduction for the 8 domains to get an sscp certification, but there is a lack of information to be able to successfully complete the exam and they do not give support materials to complement the video or the readings. the free text answers during video courses are very complicated to answer. i guess a human is still required to validate the answer. as you said for the peer-review exam, english is not the native language for everybody and sometime students say what he understood without telling word by word what is said or written in course materials buen curso, si hay que poner un pero yo añadiria alguna parte práctica donde se pueda aplicar algun concepto de los aprendidos. very nice certificate. wish the hard copy was also available peer review takes too long nice course , if someone needs an introduction to the access control area and the concepts of it. course is useful, partitioned in theme sections , and acknowledges the fact than participants may be completely unaware of access control area. i really gain access while going through this course gave me much skills on what i was really hearing about but not knowing the contain but know i got rib of what is the therm bio-metrics means in real world isc2 itself a premium institute providing cyber security training and certification. in this modul they provide qulaity and advance training. sound and video quality is at best. contents are super awesome. the video lectures, readings, and overall course material was very informative and well structured with great examples. i look forward to continuing with the remaining courses towards the sscp. if you wish to gain a very good overview of cyber security access controls, then i would highly recommend this course to you. covers everything the young it security professional should "
accounting-analytics,accounting analytics,university of pennsylvania,4.3549160671462825,417,"Course Name: accounting analytics. Institution: university of pennsylvania. Average Rating: 4.35. Number of Reviews: 417. Reviews: first of all, i really enjoyed professor ittner's presentations. sadly, his presentation was only 25% of the course. professor ittner was very direct but also was very engaging in how he delivered his content. i had a good feeling that i could really understand the material he was teaching. if i could give a rating for just professor ittner, i would give a 5 star rating. now, this is why i am giving this course a 1 star rating. but i do have to say, going into the depths of accounting analytics is not easy. you really need to have a good grasp of accounting otherwise you will get lost. professor bushee did not make the first 3 weeks really easy to get through. while i enjoyed his examples & case studies, he simply did not do a great job of really explaining and illustrating the concepts he was teaching. and worst of all, he setup a digitally generated classroom where he had his computer generated students ask pointless questions, make pointless statements, or answer with pointless statements/answers. i really wish i had the time to analyze how much of the course time he spent doing this, i would estimate that it's around 10% but it could very well be higher. there are so many different examples to pick form, but i'll just pick a few here. ""i didn't read the iliad or odyssey some i'm not going to ask you to"" in reference why in regression there are greek letter used for coefficients (it's a fair assumption that someone taking this class understands coefficients), a 30 second exchange where a pc generate student says that they're ""stocked"" to run some regression followed by proffessor bushee informing us that ""we're going to run some narly regressions"", professor bushee saying he doesn't know how to perform earning management analysis on mars but he certainly knows how to do it on earth, and a joke why people don't like accountants. these segments add absolutely zero value. they lengthen the time of the course. to make maters worse, i'm sure proffessor bushee had to spend even more time creating this additional interaction together. the worst instructor and the most of the lectures are not materials are not enough to get you through to pass the quiz! the first three weeks didn't relate to the first three courses of this specialization and seemed more centred around forensic accounting. business analytics are almost exclusively outside of the financial forensic world whereby earning management and fraud topics are relevant. i found this course to be very valuable still and only question its relevance to the first three and the specialization. i personally expected topics around how to set up accounting analytics to improve the results similar to understanding customers, people, and operations. quizzes are inconsistent with the videos, and when i re took the quiz the quiz would change the questions entirely. so i did not learn anything from this class.i would give it zero stars i f i could.i don't know if the inconsistent quizzes are a glitch, it would be helpful if this gets l looked into. very poor service to response to my problem. i'm asked to pay to upgrade after completing the quiz when i'm already a paid subscriber. nobody can tell me what's wrong and resolve it! i'm wasting my time waiting!!! not an analytics course. just a financial accounting course. the lecturer is decent at best but read quiz questions very carefully as there are slight word changes that are easy to miss.the most helpful part of this class was the last week (measuring the financial impact of non-financial things). mainly just don't think this course belongs in this specialization horrible professor for the first three weeks. bad technology use. the weekly information was not nearly enough to complete the very complex quiz questions. they required way too many assumptions for being a course that, in my opinion, should be teaching theory, not application. the course it very dry and technical, the two professors were talking about theory and didn't practice them on case, so it is hard to understand the content. and also the provided materials and courses are not enough to pass the quiz so i ended up studying by myself on google. from my own perspective this course of accounting analytics has been very unclear conveyed. we are here to gain information, to learn how the numbers on spreadsheet understand better. no totally convinced after a couple weeks spend time a front on screen helped me with it. professors need to undergo a presentation and instruction design skills. they were talking a lot and everything was going over my head, the reason was there were not visual prompt for the examples, specifically in the last week. professor brian bushee was not the best professor i have had for my courses on coursera. he taught basics and his questions were quite complicated when compared to what was taught. they are following usa accounting standards making it difficult for commerce or finance people from other countries. else it's really good"
accounting-data-analytics-python,accounting data analytics with python,university of illinois at urbana-champaign,3.2857142857142856,7,"Course Name: accounting data analytics with python. Institution: university of illinois at urbana-champaign. Average Rating: 3.29. Number of Reviews: 7. Reviews: i enjoyed the course overall and finished, but feel like it could be soooo much better. really a wasted opportunity here. the video explanations were solid, but not near detailed enough to feel comfortable doing the exercises. many of the jupyter notebook sections were simply a lot of reading, no chances for the students to get some hands-on experience with actual coding. and lack of instruction plagued too many the exercises. this could be an outstanding course if more time was spent on going over more of the content in greater detail and building out the exercises. course had good content, but lacked significantly in teaching videos and and feedback. lack of feedback included was within jupyter notebook (reading and programming assignments) and discussion boards. course took a lot longer to complete because of lack of feedback, requiring me to find outside sources (i.e., youtube videos, internet articles, wikipedia, etc.) to learn concepts presented in course and to complete required programming assignments. quiz content was well-supported within course content. this is just a basic python programming course without any details regarding to accounting. it is better to change the name of ""python basic"" to make us not get confused. the assignment for each module can be designed better and more accurate really nice course but you will not explain all the module very indepth. all the module are basic and easy to learn. i am very happy to completed this course. great program for beginners in python programming great beginner's course for python!"
actualizacion-manejo-diabetes-tipo-2,actualización en el manejo del paciente con diabetes mellitus tipo 2,universidad nacional autónoma de méxico,4.825112107623318,223,"Course Name: actualización en el manejo del paciente con diabetes mellitus tipo 2. Institution: universidad nacional autónoma de méxico. Average Rating: 4.83. Number of Reviews: 223. Reviews: no me deja dar mi cerificado y no me puedo comunicar con nadie. tengo el recibo de mi pago para probar que ya pague. no han pasado 180 días y no hay absolutamente nadie que me ayude. necesito ayuda inmediata debería haber un módulo adicional donde se hable sobre el tratamiento nutricional en estos pacientes, momentos de comida según el fármaco que consuman, cómo realizar el conteo de carbohidratos, últimos estudios sobre alimentos que ayudan a controlar la glucemia, etc. muy orientada a los medicamentos. faltó explicar de mejor manera las dosis de los medicamento ya sean estos farmacos orales o la misma insulina,no se ofertaron ejemplos practicos de esquemas de insulnización con su respectiva dosis.no se emplearon tecnicas de colocación de insulina pienso que algunas preguntas de cada cuestionario eran demasiado especificas, debido a que no todos los que tomamos este curso somos médicos, pero toda la información que nos proporcionaban en los vídeos era muy útil e interesante es muy interesante estudiar algún curso en esta app, ademas de que aprendes atraves de los cuestionarios que te realizan buen curso, aunque no soy médico me sirvió en mi aprendizaje.tuve la mala experiencia que me robaron mi examen. aunque quitaron, cambiaron y anexaron algunas palabras, eran mis respuestas tal como las redacte. esto lo sé pues el propio sistema me asignó este trabajo, con otro nombre y aún las mismas faltas orograficas. que desepcion me lleve, aun enviándolo en pdf.gracias por estos cursos he tomado 2, y ahora voy por el tercero. excelente curso, me fue muy útil la información ya que actualmente me encuentro estudiando nutrición humana y normalmente cuando vemos el tema de la diabetes la información es muy básica y aquí aprendí muchas cosas. en mi opinión me hubiera gustado que nos entregaran una constancia donde nos indique que participamos en el curso ya que algunas personas que no pueden pagar el certificado. creo que la información esta muy bien, pero preferiría que hubieran diferentes maneras de presentarla, de forma más interactiva o dinámica. en algunos videos los más largos por ejemplo (el de 14 minutos), me costó mantenerme al tanto de todo, porque la manera de presentar la información a veces era un poco monótona. pero en general creo que esta bien y la información muy completa. me gustó mucho este curso, no solo porque me ayudo a reforzar ciertos conocimientos de fármacos para tratar la diabetes sino que también me aportó nuevos conocimientos en relaciones a los esquemas de insulinización, los diferentes efectos adversos que pudieran llegar a presentarse y las mejores medidas para tratar al paciente con diabetes mellitus tipo 2. excelente curso, me hubiese encantado que el programa tomara en consideración la nutrición en un nivel más profundo, ya que estaba enfocado más a médicos que otros profesionales de la salud, los felicito las clases fueron muy acotadas pero de buena calidad. me gustó mucho el curso, siento que sí aprendí bastante y repasé conocimientos que me servirán en mi carrera profesional como médico general. creo que podrían implementar actividades más didácticas, pero el contenido es correcto. gracias! esta muy bueno, aunque siento que va muy dirigido a médicos, si no lo eres como en mi caso (podólogo) si se complica un poco por algunos tecnicismos pero investigando esas definiciones se puede entender bastante bien muy bueno el curso pero para los que no somos médicos, siento que hizo falta llegar más profundo a algunos temas, aunque aprendí muchísimo y me servirá como base para entender mejor sobre la enfermedad. el curso es excelente para repasar y actualizarse en el manejo de diabetes tipo 2. un curso fácil de entender, con unos ejercicios excelentes que te hacen integrar lo aprendido. me hubiese gustado un poco de mayor profundidad en cuanto al manejo en algunas circunstancias, fuera de eso excelente informacion para refrescar un poco antiguos conocimientos buen curso, proporciona herramientas para un mejor manejo de la diabetes mellitus 2.los videos y la traducción permiten obtener la información por escrito. la información del curso está muy completa, pero creo que los recursos utilizados no fueron los mejores, a veces era complicado entender la clasificación muy completo, creo que falta aterrizarlo un poco ya que en ocasiones falta complementar con algo de información sobre términos complejos. es importante mantenerse actualizado en todas las áreas profesionales, especialmente, áreas de la salud. este es un curso brinda eso. sería una buena herramienta que implementaran el cálculo de dosis de insulina, no sólo cuáles son y si amerita aumentsr o disminuir. buen curso para un panorama general y abordaje integral del paciente, sólo esperaba que hablara de dosis, fuera de eso muy bien. muy bueno la verdad, muy bien explicado y manejó temas de interés. lo único es que el certificado tarda un poco excelente curso, sin embargo habría estado más adecuado explicar los esquemas de insulina para ca"
addiction-and-the-brain,the addicted brain,emory university,4.512820512820513,390,"Course Name: the addicted brain. Institution: emory university. Average Rating: 4.51. Number of Reviews: 390. Reviews: feels underwritten by the dea, and aimed at perhaps high school students? very slow pace; info could've been distilled into less than half the lectures (i completed the '7 weeks' in 3 days). doesn't really distinguish between users without serious problems & addicts (which i believe amplifies gateway effects & experimentation once people meet users who aren't brain damaged or addicts). creates an exaggerated and arbitrary distinction between prescribed drugs as all good and recreational as all bad, and dismisses any possible benefits of substances that are not legal, noting only that medical marijuana has been helpful for hiv patients, which is certainly an understatement. components are also helpful for cancer patients, anxiety, and more. perhaps break this into studies of common drugs, how they work, & effects and separately, the mechanisms of addiction and treatment. however, i appreciated the 'reduce harm' policy economics. have seen a few first lectures re definitions of additions, drugs etc. not particularly impressive - it didn't seem to be based on the current scientific evidence in the domain to me, so not too encouraging to continue. de-enrolling. really disappointing course. content is shallow, despite the impressive credentials of the professor. quizzes are ridiculously easy. a lot of prejustice in the way teacher is explaining. i think this course is aiming for addicted students. very boring and didn't learn anything i didn't already know. this was more like watching an anti drug propaganda film that i couldn't finish it. ;e es imposible tomar el curso, dado que no se puede traducir al español. es inaccesible lamentablemente interesting to say the leastwhy cant i access my certificate. i paid and successfully passed unable to even start it... click on videos of week 1 and nothing happens yeah i would give zero if possible. very shallow and general, cannot learn much from it. if u want a course about neuroscience there's way better course than this. what the hell emory? what hte hell coursera? i feel less and less sincerity in coursera's mooc these days. edx is doing a much better job in my perspective. if possible, i would give this course zero stars. it provides an incredibly closed minded view towards all topics and provides very minimal factual information. the makers of this course, and especially the instructor, obviously have had very little to no experience of any kind with most of the topics they discuss. when i enrolled i thought that it was free. but after complaining the first week’s work and doing the homework, it will not grade me until i upgrade. either i missed something or this was very deceiving on your part. you cannot do the quizes unless you pay как покинуть курс? too slow, not enough visual material, not well structured. shallow, whole program could be packed down to just 3 lectures. i am very interested in this topic however i found the instructor's presentation to be so monotonic and slow paced that i dropped out. i am sure he knows his material cold and i am sure that he is much better ""live"" in class. the readings were appropriate and the course out line solid. however this is not his media. and i have done the ""talking to the camera"" thing and it can be deadly for presenters. it is not btw an ""age thing""; i am older than he, i am sure, and do not ask that presentations be entertaining - just that they be engaging. (perhaps if coursera had lecturers present in front of small groups, as ""great courses"" does? it is unfortunate that (as i understand it) coursera doesn't offer a ""free look"" with the option to transfer one's fee to another course if unhappy. hope this is constructive for both the lecturer and coursera. information strays between ridiculously shallow and unnecessarily deep (e.g. the stuff about gpcrs is so far removed from importance when discussing addiction). most of the time the questions are poorly worded and thoughtless, and the whole thing reminds me of a bad high school class. some parts border on misinformation, does seem almost as if it's been underwritten by the dea. paints a very distinct picture, a picture with an agenda and really incomplete portrayal of addiction. points for trying though. i may be a bit harsh in my review because i found the material to be so basic as to be a poor use of my time. this conclusion is furthered by the dull presentation. it was very slow, lacked depth, and was delivered in an uninteresting way. such a critically-important and fascinating topic could have been so much more engaging. thank you. anne as i personally studied medical marijuana and seen its effectiveness in mediating ptsd and reducing stress and pain in cancer patients first hand, and that it in this tow cases at least manage the problem way better that opium, and never ever seen an overdose, demonizing it in the course is not appealing to me.. as a career dieter who is constantly reading about causes of obesity, i can't say i learned anything too earth-"
addiction-treatment,addiction treatment: clinical skills for healthcare providers,yale university,4.914529914529915,117,"Course Name: addiction treatment: clinical skills for healthcare providers. Institution: yale university. Average Rating: 4.91. Number of Reviews: 117. Reviews: excellent course content that is delivered in an interactive format. the material is applicable to the practice of healthcare professionals caring for individuals suffering from substance use disorder and mental health. furthermore, the course is delivered by an integrated team which is reflective of where care and treatment of suds should be. very informative. this course gave lots of information and strategy’s through interviews. my disappointment came after i put so many hours in taking this course in very seriously in order to increase my education just to read non credit on the certificate. i take many certification courses that are much less detailed and less formal (no tests) and they don’t print that . i feel this six week course deserves to be a credited course. it has a large amount of learning and study time involved making it deserving. thank you for increasing my knowledge base. there is an abundance of quality, researched, and well-structured information given in this course. it would have helped to have some medial background to complete some aspects of the course, but i enjoyed learning more about sud diagnosis, referral, and history. i really enjoyed the course and especially the open discussion. the only drawback is the lack of canadian information and maps but due to it being an american courses, it is understandable. please have more racially diverse medical health participants in the discussion forum and add two non-health professionals with lived experiences with addiction participate in the forums. i enjoyed this course and i would advise a lot people to use this course. i wish there was more racial diversity besides that one black woman doctor in the role play. i wish it was made more easily accessible for those that want an introduction to substance use. very helpful in understanding the prevalent treatment methods and options. i would appreciate knowing the correct answers to some questions. excellent, but to us centered. definitely a must for modern treatment approaches, education on stigma reduction in healthcare settings, and perspectives of addiction treatment from an interdisciplinary perspective. the course is heavier on the physician perspective, however, as a professional counselor, i found it to be very helpful. i thought i knew what substance use disorder looked like. i feel significantly more comfortable providing care to patients with sud. the course was comprehensive, and i learned a lot about how to communicate with sud patients, as well as how to select different treatment options. thank you! muchas gracias !! me interesa la mirada interdisciplinaria y a la vez tan focalizada en una problematica tan compleja .permite a la vez conocer, distintas modalidades graduales de intervención de acuerdo al grado de avance del consumo this was a very beneficial course for my work in the primary care setting. it has given me skills to further evaluate substance use disorder and addiction. i feel i can better serve the patients i see in my community. excellent information and course format. thanks for giving me the opportunity to take it! program was user friendly, informative, and straight-forward with information. very thought provoking and insightful excellent course, very comprehensive. i've got an offer to enroll your course when the quarantine started. i'm really glad that i did because i really liked it. i appreciate your humanist approach and i think a lot of the facts and opinions you have used i will use in the future when talking to people who don't really get why we should people with suds. i also appreciate that i've got an insight to the american realities because it is a bit different here in europe, i'v got to say that sadly we are kind of behind you in terms of wide range of your programs. however we have more accesible healthcare...:) thank you coursera and yale. i get many benefits by join this course. as a beginner in addiction program, i get new skill and knowledge so i can facilitate my client with addiction properly. i hope i can join others course with the same or different topics. your material about policy and drug legal issues, i must adjust to drug policies in indonesia. there are many differences. this course is great as i bridge my education from rn to np. it's a holistic picture of the care of a patient with a substance use disorder. i especially enjoyed how there were educational parts and then interactive parts/interviewing and illustrating interactions with patients. this is extremely useful as sometimes the toughest part is approaching the topic with patients. i am so grateful with the yale university and these wonderful professors to share this course through coursera, because i have received training with the best quality. it has enriched my professional and personal formation with an integral and interdisciplinary perspective this course was very well structured. it covered all aspects of substance use disorders. the psychosocial and behaviour"
advanced-valuation-and-strategy,"advanced valuation and strategy - m&a, private equity, and venture capital",erasmus university rotterdam,4.540697674418604,172,"Course Name: advanced valuation and strategy - m&a, private equity, and venture capital. Institution: erasmus university rotterdam. Average Rating: 4.54. Number of Reviews: 172. Reviews: there are only men in the videos (only one woman on the background because they needed her for the man to have children). it discourages me to keep watching it. women need representation. is there an option to refund for this course. because its too advanced; 1st week videos are too basic and assignment for 1st week is not related to it. level of video lectures are far below than the level of final quizes provided here. i'm completely disappointed. instructor has a strong accent, sometimes hard to follow. the optional learning part is not clear instructor was only reading from the screen, explanation should be in details. i think the course is based on an interesting premise of incorporating real growth options and game theory in the valuation, but i have been slightly disappointed as i consider the applicability limited. as acknowledged in the final note the key to utilizing this sort of analysis is obtaining the highly uncertain values under different scenarios for different players. in an advanced course like this i was hoping to get at least some guidance on how to estimate these payoffs for different players under different scenarios while only having limited information, so i could take it out of the theoretical context and apply it in practice. in my opinion, this course should be better organised in terms of the information provided during webcasts/readings and the required knowledge to answer que quizzes (it does not always match). it was frustrating how long it took me to complete this course, since i had to do a lot of extra research in order to complete the tasks. besides the missing information, there are also some minor errors in the material provided that end up being time consuming before you realise what's going on. extra research is not a bad thing at all, but it should be considered when someone estimates how long it will take to complete the course (it took me much more than 5 hours a week). maybe this course is too ambicious in terms of what it covers in five weeks, or maybe it is just my lack of experience in the topic, but that's why i decided to take the course in first place. there are way too many typos in the subtitles and that highly decreases the quality of the webcasts. students are trying to learn something out of the webcasts and bad subtitles really give me lots of unnecessary confusion. second of all, i found the explanations in the webcasts are not very clear. it didn't give me a better understanding of the theories and the applications behind the theories, especially the optional videos in week 4. maybe this is subjective, but that is my opinion. i don't think it is necessary to add more languages into the subtitles. accuracy and precision are way more important. sometimes things are answered that weren't ever covered in the course. also, id appreciates it if you'd try to be consistent with the naming of variables during the course as it becomes confusing for whom the topic is new. course is good, but some of the more complex concepts are not given enough time in the lectures there was a bit of struggle with answering questions related to numbers.it was not clear if the number should be entered in full e.g $1000 000 or entered in short $1m particularly in the first assessment towards the certificate on dcf valuations.other than that, the course was fine. lot of examples where explained mechanically without giving 100% clarity, for example while calculation option games , the payoff calculation for example was unclear. the course was really interesting, especially how is developed the concept of expanded npv, which combined, standard npv with real-options and game theory in valuation. the course provide a broad vision of the subject and it is essential to have previous corporate finance knowledge. as a point to improve, the course should offer additional reading material since the information in the videos is not enough to answer the questions asked in the tests, which are very long and require good preparation.since it is a distance learning course, this requires students to be searching on internet for the right resources and it causes an additional waste of time. other courses provide this reading material.if you participate in the forum, you can deduct that prof smit's book is used as a reference to understand in greater detail the topics covered. the book is not easy to find online. while i appreciate the knowledge provided by the course (for which i would rate a 5), the execution in delivery took away from the value of the lessons (for which i would rate a 0), thus resulting in giving the course 3 stars. this is a challenging course and the inconsistencies made it unnecessarily more challenging than it needed to be. that said, i am appreciative for what i learned as it aligned with my learning objectives. to those who will take this course, a great deal of time and patience will be needed to navigate the inconsistencies in order to arrive at the golden nuggets of kno"
agile-atlassian-jira,agile with atlassian jira,atlassian,4.649532710280374,642,"Course Name: agile with atlassian jira. Institution: atlassian. Average Rating: 4.65. Number of Reviews: 642. Reviews: the title of the course is wrong - it should be: how to endlessly configure jira. jira looks to me like an epic issue now :-) ... and a waste. preventing waste is the major item in lean environments. this jira is from my point of view is an over engineered piece of software, and contradicts the principles of agile (keep it simple). so this course all in all is misleading. i am happy that i didn't spend 45 dollars to get a certificate - what for? that i was able to configure a software? no way! wtf ... very basic course, most of the stuff you can learn with a quick google search. the videos itself are very low pace and focus mainly on how to use jira on a very basic level. i had to listen to the videos to 1,5x speed for it to be at a normal listening level. didnot get complete knolwdge on jira very monotonous, not interesting! probably very interesting when you don't know how to use jira... it does not provide so many tips on how it can be used to do better agile than with a paper and a pen, or with another tool (perhaps because jira is not so much better than other tools?). well, it is not bad start for being agile and learn about scrum and kanban methods. i thank a lot all the team who worked on this course. i learned many many new things for me. despite the lots of information that were new for me the course from my point of view could have been structured a little bit better. instead of using slides, it would be much better to record a video. i have an impression that this course provides a cold information regarding the program, but it does not motivates you to continue to learn it. the lecturer speaks dully, with no enthusiasm. the best practice that i recommend would be to do everything along the slides, otherwise you will be lost during the video. i really liked the lab part, as you use hands-on skills. to grade this course i give 2 stars, as there was really given an effort and spent time to create all materials, they are structured ok, not good. and spirit of the course is not there. still i amv very very thankful for all you have done! i learned quite a lot and fell more or less comfortable with the jira program now! thank you! nikoloz mostly a ""how to use jira"" course. not so much agile project management. the instructor is too fast in explaining the concepts. terrible robot voice :( i feel like this was one part agile scrum history/overview and two parts jira software walkthrough. i would have liked to see the hands on labs be more interactive instead of just a step by step guide. i also would have preferred the lions share of the content to be focused around a deep-dive on agile rather than the software-specific material. i've been using jira for a few years now, so this was pretty much review for me. i still picked up a few useful tidbits here and there, however. the biggest take-aways for me: search keywords (and, or, not), advanced searching functions (for filters) and the ""asking why? five times"" convention to help determine root problems in agile. the visuals were helpful in understanding how to use atlassian jira, and the instructor knows the program well. however, it was very dry and hard to follow. without a real-life project, it makes it difficult to imagine how the agile approach will work. the practices were helpful in getting more comfortable using jira, but again it is not at all the same as doing something more authentic. i really liked the history of lean principles and agile on the whole. that was the most interesting part. good quick start course which gives an decent overview of atlassian jira verbal presentation dry. visual presentation decent. labs boring. the content of the course is a global walkthrough of the huge jira software, but lacks basics on agile methodology, and would gain greatly from using software live using instead of just slides.the course is pretty good nonetheless. an intro to agile and an overview of jira.great course to better understand and use the jira product.exercises are a bit shallow, hello world level, with no background story. this is useful tutorial and gives us useful information. great content, boring stiff way of delivering it. as an agile product owner who has used jira for a number of years, i found the course content clear and concise. it was well-rounded with its content and approach. although i do think the content on administration rights, creating and modifying group rights, in week 4, was not necessary for this type of beginners level course. possibly take that out and add additional content on things like creating and modifying dashboards or the concept components in jira. but overall, i would recommend it to anyone who is a novice on agile and jira a overview introduction to atlassian jira and how to configure it for agile projects. i was looking for more information about best practice for using jira and confluence for documenting user stories and epic, which i didn't find here. there were some useful tips, but the quizzes were tri"
